MR_gene,MR_Cutoff,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033375,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033374,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102230,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102231,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102232,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102233,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102234,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033373,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033372,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033371,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033370,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033369,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033368,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033367,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033366,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033365,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033364,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033362_Bra033363,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033361,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033360,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033359,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033358,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033357,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033356,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033355,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033354,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033353,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033352,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033351,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033350,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033349,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033348,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033347,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033346,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033345,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033344,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033343,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033342,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033341,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033340,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033338,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033339,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033337,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033336,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033335,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033334,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033333,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033332,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033331,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033330,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033329,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033328,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102235,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102236,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102237,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102238,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033327,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033326,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033325,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033324,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033323,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033322,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033321,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033320,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033319,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033318,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033317,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033316,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033315,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102239,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033314,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033313,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033312,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033311,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033310,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033309,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033308,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033307,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033306,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033305,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033304,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033303,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033302,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033301,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033300,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033299,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033298,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033297,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033296,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033295,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033294,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033293,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033292,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033291,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033290,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033289,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033288,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033287,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033286,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033285,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033284,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033283,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033282,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033281,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033280,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033279,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033278,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033277,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033276,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033275,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033274,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033273,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033272,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033271,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033270,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033269,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033268,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033267,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033266,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033265,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033264,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033263,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033262,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033261,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033260,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033259,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033258,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033257,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033256,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033255,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033254,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033253,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033252,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033251,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033250,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033249,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033248,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033247,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033246,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033245,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033244,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033243,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033242,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033241,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033240,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033239,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033238,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033237,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033236,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033235,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033233,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033232,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033231,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033230,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033229,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033228,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033227,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033226,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033225,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033224,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033223,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033222,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033221,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033220,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033219,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033218,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033217,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033216,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033215,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033214,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra033213,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037953,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037952,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037951,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037949,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037950,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037948,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037947,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037946,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037945,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037944,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037943,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037942,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037941,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037940,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037939,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037938,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037937,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102240,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037936,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037935,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037934,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037933,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037932,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037931,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037930,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037929,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037928,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037927,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037926,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra037925,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035708,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035709,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035710,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035711,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035712,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035713,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035714,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035715,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035716,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035717,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035718,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035719,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035720,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035721,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035722,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035723,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035724,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035725,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035726,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035727,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035728,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035729,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035730,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035731,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035732,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035733,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035734,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035735,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035736,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra035737,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028252,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028253,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028254,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028255,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028256_Bra028257,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra102241,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028258,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028259,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028260,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028261,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028262,2.9065563043665,4.812970108800392
Bra029573,50,A10,1210725,7116906,15.7233928167578,32.079785125924396,Bra028263,2.9065563043665,4.812970108800392
